Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
22292880,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
22293068,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
22302494,00000522,false,Rx,0,6,01,01,00,04,7A,01,00,00,
22302891,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
22309414,00000521,false,Rx,0,6,00,03,00,00,02,5C,00,00,
22310210,00000100,false,Rx,0,8,01,00,00,00,3D,09,39,12,
22310455,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
22312892,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
22313073,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
22316756,0000039D,false,Rx,0,5,26,5D,01,28,00,00,00,00,
22322899,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
22329485,00000521,false,Rx,0,6,00,04,00,00,02,7F,00,00,
22332903,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
22333153,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
22333389,0000003F,false,Rx,0,8,00,00,00,C0,00,C0,64,C0,
22333624,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
22333805,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
22334040,000002F1,false,Rx,0,8,36,10,7D,60,09,08,07,A0,
22334284,000003E9,false,Rx,0,8,FE,FF,00,00,00,00,00,00,
22334509,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
22340484,00000523,false,Rx,0,6,02,02,00,04,7A,0E,00,00,
22341511,00000524,false,Rx,0,6,03,02,00,00,00,0E,00,00,
22342907,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
22349536,00000521,false,Rx,0,6,00,05,00,00,02,5F,00,00,
22352910,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
22353098,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
22356803,0000039D,false,Rx,0,5,27,5E,01,28,00,00,00,00,
22362479,00000522,false,Rx,0,6,01,02,00,04,7A,13,00,00,
22362918,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
22369485,00000521,false,Rx,0,6,00,06,00,00,02,6F,00,00,
22372925,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
22373102,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
22375327,1801D08F,true,Rx,0,8,00,8C,00,5E,03,00,00,47,
22382928,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
22389484,00000521,false,Rx,0,6,00,07,00,00,02,58,00,00,
22391487,000003B4,false,Rx,0,8,00,FF,30,F0,B8,FF,00,00,
22392924,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
22393107,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
22393340,00000351,false,Rx,0,8,20,0D,C8,00,DC,05,D3,0A,
22393576,00000355,false,Rx,0,8,27,00,64,00,86,01,00,00,
22393821,00000356,false,Rx,0,8,A6,72,FA,FF,E1,00,00,00,
22395566,0000035A,false,Rx,0,8,00,00,00,00,00,00,00,00,
22395779,0000035E,false,Rx,0,8,53,49,4D,50,20,42,4D,53,
22396717,0000039D,false,Rx,0,5,28,5F,01,28,00,00,00,00,
22397538,00000370,false,Rx,0,8,53,49,4D,50,20,45,43,4F,
22399561,00000373,false,Rx,0,8,8E,0D,AA,0D,27,01,28,01,
22400484,00000523,false,Rx,0,6,02,03,00,04,7A,1C,00,00,
22401505,00000524,false,Rx,0,6,03,03,FF,FF,FF,E4,00,00,
22401748,00000379,false,Rx,0,8,D2,00,00,00,01,00,00,00,
22402927,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
22403582,00000372,false,Rx,0,8,0E,00,00,00,00,00,00,00,
22409530,00000521,false,Rx,0,6,00,08,00,00,02,6A,00,00,
22410200,00000100,false,Rx,0,8,01,00,00,00,3D,09,39,12,
22410455,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
22411519,00000272,false,Rx,0,8,6A,F8,71,11,FF,FF,FF,FF,
22412929,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
22413112,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
22422472,00000522,false,Rx,0,6,01,03,00,04,7A,09,00,00,
22422932,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
22429392,00000521,false,Rx,0,6,00,09,00,00,02,64,00,00,
22432936,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
22433188,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
22433370,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
22433625,000002FA,false,Rx,0,8,FD,FF,05,FF,FF,FF,FF,FF,
22433850,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
22434084,000002F1,false,Rx,0,8,36,10,7D,60,09,08,07,A0,
22434328,0000003F,false,Rx,0,8,00,00,00,00,00,00,64,65,
22434574,000003E9,false,Rx,0,8,FE,FF,00,00,00,00,00,00,
22434809,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
22435032,00000432,false,Rx,0,8,2C,E2,10,A3,4E,FF,02,FF,
22435287,00000510,false,Rx,0,8,40,10,20,00,00,00,00,00,
22435524,0000051A,false,Rx,0,8,00,00,00,00,50,00,00,1A,
22435779,00000540,false,Rx,0,8,00,00,00,00,FD,3C,FF,40,
22436716,0000039D,false,Rx,0,5,19,50,01,28,00,00,00,00,
22442959,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
22449471,00000521,false,Rx,0,6,00,0A,00,00,02,71,00,00,
22452962,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
22453141,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
22460474,00000523,false,Rx,0,6,02,04,00,04,7A,1C,00,00,
22461492,00000524,false,Rx,0,6,03,04,00,00,00,0C,00,00,
22462970,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
22469506,00000521,false,Rx,0,6,00,0B,00,00,02,53,00,00,
22472966,00000112,false,Rx,0,8,FB,1F,75,0B,86,01,65,49,
22473145,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
22475349,1801D08F,true,Rx,0,8,00,8C,00,5E,03,00,00,47,
22476759,0000039D,false,Rx,0,5,1A,51,01,28,00,00,00,00,
22482457,00000522,false,Rx,0,6,01,04,00,04,7A,32,00,00,
22482972,00000112,false,Rx,0,8,FB,1F,76,0B,86,01,65,49,
22489378,00000521,false,Rx,0,6,00,0C,00,00,02,6F,00,00,
22492976,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
22493154,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
22502979,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
22509457,00000521,false,Rx,0,6,00,0D,00,00,02,5D,00,00,
22510202,00000100,false,Rx,0,8,01,00,00,00,3D,09,39,12,
22510446,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
22512979,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
22513160,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
22516780,0000039D,false,Rx,0,5,1B,52,01,28,00,00,00,00,
22517019,0000035D,false,Rx,0,8,00,00,00,00,00,00,00,00,
22520460,00000523,false,Rx,0,6,02,05,00,04,7A,50,00,00,
22521479,00000524,false,Rx,0,6,03,05,FF,FF,FF,FC,00,00,
22522989,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
22529501,00000521,false,Rx,0,6,00,0E,00,00,02,60,00,00,
22532993,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
22533243,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
22533489,0000003F,false,Rx,0,8,00,00,00,40,00,40,64,6B,
22533713,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
22533895,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
22534128,000002F1,false,Rx,0,8,36,10,7D,60,09,08,07,A0,
22534373,000003E9,false,Rx,0,8,FE,FF,00,00,00,00,00,00,
22534598,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
22542450,00000522,false,Rx,0,6,01,05,00,04,79,FF,00,00,
22542996,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
22549455,00000521,false,Rx,0,6,00,0F,00,00,02,5B,00,00,
22553001,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
22553189,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
22556758,0000039D,false,Rx,0,5,1C,53,01,28,00,00,00,00,
22563003,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
22569449,00000521,false,Rx,0,6,00,00,00,00,02,6E,00,00,
22573005,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
22573193,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
22575332,1801D08F,true,Rx,0,8,00,8C,00,5E,03,00,00,47,
22580450,00000523,false,Rx,0,6,02,06,00,04,7A,2D,00,00,
22581480,00000524,false,Rx,0,6,03,06,00,00,00,00,00,00,
22583011,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
22589484,00000521,false,Rx,0,6,00,01,00,00,02,56,00,00,
22591825,000003B4,false,Rx,0,8,00,FF,30,F0,B8,FF,00,00,
22593011,00000112,false,Rx,0,8,FB,1F,75,0B,86,01,65,49,
22593192,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
22596726,0000039D,false,Rx,0,5,1D,54,01,28,00,00,00,00,
22602444,00000522,false,Rx,0,6,01,06,00,04,79,CB,00,00,
22603021,00000112,false,Rx,0,8,FB,1F,75,0B,86,01,65,49,
22609354,00000521,false,Rx,0,6,00,02,00,00,02,56,00,00,
22610193,00000100,false,Rx,0,8,01,00,00,00,3D,09,39,12,
22610449,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
22612067,00000272,false,Rx,0,8,37,F9,71,11,FF,FF,FF,FF,
22613015,00000112,false,Rx,0,8,FB,1F,75,0B,86,01,65,49,
22613197,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
22623026,00000112,false,Rx,0,8,FB,1F,75,0B,86,01,65,49,
22629431,00000521,false,Rx,0,6,00,03,00,00,02,6D,00,00,
22633031,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
22633282,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
22633463,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
22633709,000002FA,false,Rx,0,8,FD,FF,05,FF,FF,FF,FF,FF,
22633933,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
22634167,000002F1,false,Rx,0,8,36,10,7D,60,09,08,07,A0,
22634412,0000003F,false,Rx,0,8,00,00,00,80,00,80,64,CE,
22634668,000003E9,false,Rx,0,8,FE,FF,00,00,00,00,00,00,
22634892,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
22635116,00000432,false,Rx,0,8,2C,E2,10,A3,4E,FF,02,FF,
22635371,00000510,false,Rx,0,8,40,10,20,00,00,00,00,00,
22635617,0000051A,false,Rx,0,8,00,00,00,00,50,00,00,1A,
22635862,00000540,false,Rx,0,8,00,00,00,00,FD,3C,FF,40,
22636758,0000039D,false,Rx,0,5,1E,55,01,28,00,00,00,00,
22640438,00000523,false,Rx,0,6,02,07,00,04,7A,35,00,00,
22641454,00000524,false,Rx,0,6,03,07,FF,FF,FF,FC,00,00,
22643049,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
22649478,00000521,false,Rx,0,6,00,04,00,00,02,6B,00,00,
22653054,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
22653231,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
22662434,00000522,false,Rx,0,6,01,07,00,04,79,E0,00,00,
22663054,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
22669346,00000521,false,Rx,0,6,00,05,00,00,02,67,00,00,
22673059,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
22673237,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
22675335,1801D08F,true,Rx,0,8,00,8C,00,5E,03,00,00,47,
22676746,0000039D,false,Rx,0,5,1F,56,01,28,00,00,00,00,
22683065,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
22689428,00000521,false,Rx,0,6,00,06,00,00,02,59,00,00,
22693068,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
22693246,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
22700433,00000523,false,Rx,0,6,02,08,00,04,7A,25,00,00,
22701449,00000524,false,Rx,0,6,03,08,FF,FF,FF,F6,00,00,
22703065,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
22709462,00000521,false,Rx,0,6,00,07,00,00,02,71,00,00,
22710186,00000100,false,Rx,0,8,01,00,00,00,3D,09,39,12,
22710442,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
22713067,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
22713249,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
22716752,0000039D,false,Rx,0,5,20,57,01,28,00,00,00,00,
22722333,00000522,false,Rx,0,6,01,08,00,04,7A,1A,00,00,
22723077,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
22729412,00000521,false,Rx,0,6,00,08,00,00,02,5E,00,00,
22733074,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
22733325,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
22733571,0000003F,false,Rx,0,8,00,00,00,C0,00,C0,64,C0,
22733795,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
22733976,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
22734211,000002F1,false,Rx,0,8,36,10,7D,60,09,08,07,A0,
22734466,000003E9,false,Rx,0,8,FE,FF,00,00,00,00,00,00,
22734690,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
22743091,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
22749411,00000521,false,Rx,0,6,00,09,00,00,02,65,00,00,
22753094,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
22753271,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
22756735,0000039D,false,Rx,0,5,21,58,01,28,00,00,00,00,
22760405,00000523,false,Rx,0,6,02,09,00,04,7A,4C,00,00,
22761421,00000524,false,Rx,0,6,03,09,00,00,00,0C,00,00,
22763090,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
22769447,00000521,false,Rx,0,6,00,0A,00,00,02,78,00,00,
22773097,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
22773286,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
22775341,1801D08F,true,Rx,0,8,00,8C,00,5E,03,00,00,47,
22782401,00000522,false,Rx,0,6,01,09,00,04,7A,07,00,00,
22783103,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
22789322,00000521,false,Rx,0,6,00,0B,00,00,02,59,00,00,
22792381,000003B4,false,Rx,0,8,00,FF,30,F0,B8,FF,00,00,
22793105,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
22793288,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
22796703,0000039D,false,Rx,0,5,22,59,01,28,00,00,00,00,
22803107,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
22809398,00000521,false,Rx,0,6,00,0C,00,00,02,65,00,00,
22810184,00000100,false,Rx,0,8,01,00,00,00,3D,09,39,12,
22810439,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
22812194,00000272,false,Rx,0,8,D0,FA,71,11,FF,FF,FF,FF,
22813110,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
22813293,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
22820397,00000523,false,Rx,0,6,02,0A,00,04,7A,3B,00,00,
22821415,00000524,false,Rx,0,6,03,0A,FF,FF,FF,EC,00,00,
22823116,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
22829440,00000521,false,Rx,0,6,00,0D,00,00,02,71,00,00,
22833121,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
22833363,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
22833545,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
22833800,000002FA,false,Rx,0,8,FD,FF,05,FF,FF,FF,FF,FF,
22834024,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
22834258,000002F1,false,Rx,0,8,36,10,7D,60,09,08,07,A0,
22834504,0000003F,false,Rx,0,8,00,00,00,00,00,00,64,65,
22834760,000003E9,false,Rx,0,8,FE,FF,00,00,00,00,00,00,
22834983,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
22835207,00000432,false,Rx,0,8,2C,E2,10,A3,4E,FF,02,FF,
22835462,00000510,false,Rx,0,8,40,10,20,00,00,00,00,00,
22835708,0000051A,false,Rx,0,8,00,00,00,00,50,00,00,1A,
22835953,00000540,false,Rx,0,8,00,00,00,00,FD,3C,FF,40,
22836743,0000039D,false,Rx,0,5,23,5A,01,28,00,00,00,00,
22842395,00000522,false,Rx,0,6,01,0A,00,04,7A,1E,00,00,
22843138,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
22846814,0000035D,false,Rx,0,8,01,00,00,00,00,00,00,00,
22849388,00000521,false,Rx,0,6,00,0E,00,00,02,6C,00,00,
22853146,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
22853324,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
22863140,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
22869387,00000521,false,Rx,0,6,00,0F,00,00,02,7A,00,00,
22873143,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
22873331,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
22875313,1801D08F,true,Rx,0,8,00,8C,00,5E,03,00,00,47,
22876755,0000039D,false,Rx,0,5,24,5B,01,28,00,00,00,00,
22880394,00000523,false,Rx,0,6,02,0B,00,04,7A,2D,00,00,
22881421,00000524,false,Rx,0,6,03,0B,FF,FF,FF,FA,00,00,
22883153,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
22889436,00000521,false,Rx,0,6,00,00,00,00,02,76,00,00,
22893150,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
22893338,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
22902301,00000522,false,Rx,0,6,01,0B,00,04,7A,11,00,00,
22903160,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
22909379,00000521,false,Rx,0,6,00,01,00,00,02,70,00,00,
22910155,00000100,false,Rx,0,8,01,00,00,00,3D,09,33,12,
22910410,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
22913164,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
22913345,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
22916701,0000039D,false,Rx,0,5,25,5C,01,28,00,00,00,00,
22923159,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
22929374,00000521,false,Rx,0,6,00,02,00,00,02,69,00,00,
22933163,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
22933413,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
22933660,0000003F,false,Rx,0,8,00,00,00,40,00,40,64,6B,
22933885,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
22934066,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
22934300,000002F1,false,Rx,0,8,36,10,7D,60,09,08,07,A0,
22934557,000003E9,false,Rx,0,8,FE,FF,00,00,00,00,00,00,
22934780,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
22940384,00000523,false,Rx,0,6,02,0C,00,04,7A,08,00,00,
22941400,00000524,false,Rx,0,6,03,0C,00,00,00,08,00,00,
22943174,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
22949424,00000521,false,Rx,0,6,00,03,00,00,02,53,00,00,
22953180,00000112,false,Rx,0,8,FB,1F,75,0B,86,01,65,49,
22953358,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
22956737,0000039D,false,Rx,0,5,26,5D,01,28,00,00,00,00,
22962369,00000522,false,Rx,0,6,01,0C,00,04,7A,2A,00,00,
22963187,00000112,false,Rx,0,8,FB,1F,76,0B,86,01,65,49,
22969364,00000521,false,Rx,0,6,00,04,00,00,02,71,00,00,
22973186,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
22973374,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
22975315,1801D08F,true,Rx,0,8,00,8C,00,5E,03,00,00,47,
22983188,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
22989372,00000521,false,Rx,0,6,00,05,00,00,02,73,00,00,
22992516,000003B4,false,Rx,0,8,00,FF,30,F0,B8,FF,00,00,
22993197,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
22993379,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
22996739,0000039D,false,Rx,0,5,27,5E,01,28,00,00,00,00,
23000368,00000523,false,Rx,0,6,02,0D,00,04,7A,45,00,00,
23001375,00000524,false,Rx,0,6,03,0D,00,00,00,22,00,00,
23003200,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
23009409,00000521,false,Rx,0,6,00,06,00,00,02,7A,00,00,
23010143,00000100,false,Rx,0,8,01,00,00,00,3D,09,39,12,
23010398,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
23012531,00000272,false,Rx,0,8,8D,FB,71,11,FF,FF,FF,FF,
23013195,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
23013377,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
23022363,00000522,false,Rx,0,6,01,0D,00,04,7A,18,00,00,
23023201,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
23025415,00000351,false,Rx,0,8,20,0D,C8,00,DC,05,D3,0A,
23025650,00000355,false,Rx,0,8,27,00,64,00,86,01,00,00,
23025884,00000356,false,Rx,0,8,A6,72,FA,FF,E1,00,00,00,
23027779,0000035A,false,Rx,0,8,00,00,00,00,00,00,00,00,
23028002,0000035E,false,Rx,0,8,53,49,4D,50,20,42,4D,53,
23029274,00000521,false,Rx,0,6,00,07,00,00,02,77,00,00,
23029760,00000370,false,Rx,0,8,53,49,4D,50,20,45,43,4F,
23031777,00000373,false,Rx,0,8,8E,0D,AA,0D,27,01,28,01,
23033203,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
23033458,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
23033642,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
23033886,000002FA,false,Rx,0,8,FD,FF,05,FF,FF,FF,FF,FF,
23034109,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
23034354,000002F1,false,Rx,0,8,36,10,7D,60,09,08,07,A0,
23034596,0000003F,false,Rx,0,8,00,00,00,80,00,80,64,CE,
23034840,00000379,false,Rx,0,8,D2,00,00,00,01,00,00,00,
23035085,000003E9,false,Rx,0,8,FE,FF,00,00,00,00,00,00,
23035309,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
23035544,00000432,false,Rx,0,8,2C,E2,10,A3,4E,FF,02,FF,
23035789,00000510,false,Rx,0,8,40,10,20,00,00,00,00,00,
23036034,00000372,false,Rx,0,8,0E,00,00,00,00,00,00,00,
23036279,0000051A,false,Rx,0,8,00,00,00,00,50,00,00,1A,
23036525,00000540,false,Rx,0,8,00,00,00,00,FD,3C,FF,40,
23036728,0000039D,false,Rx,0,5,28,5F,01,28,00,00,00,00,
23043230,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
23049352,00000521,false,Rx,0,6,00,08,00,00,02,6F,00,00,
23053234,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
23053412,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
23060357,00000523,false,Rx,0,6,02,0E,00,04,7A,2F,00,00,
23061385,00000524,false,Rx,0,6,03,0E,00,00,00,35,00,00,
23063232,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
23069402,00000521,false,Rx,0,6,00,09,00,00,02,66,00,00,
23073242,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
23073419,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
23075329,1801D08F,true,Rx,0,8,00,8C,00,5E,03,00,00,47,
23076750,0000039D,false,Rx,0,5,19,50,01,28,00,00,00,00,
23082350,00000522,false,Rx,0,6,01,0E,00,04,7A,07,00,00,
23083243,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
23089356,00000521,false,Rx,0,6,00,0A,00,00,02,7D,00,00,
23093239,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
23093427,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
23103243,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
23109352,00000521,false,Rx,0,6,00,0B,00,00,02,81,00,00,
23110149,00000100,false,Rx,0,8,01,00,00,00,3D,09,33,12,
23110404,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
23113250,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
23113428,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
23116693,0000039D,false,Rx,0,5,1A,51,01,28,00,00,00,00,
23120347,00000523,false,Rx,0,6,02,0F,00,04,7A,31,00,00,
23121365,00000524,false,Rx,0,6,03,0F,FF,FF,FF,EC,00,00,
23123253,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
23129388,00000521,false,Rx,0,6,00,0C,00,00,02,75,00,00,
23133260,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
23133503,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
23133747,0000003F,false,Rx,0,8,00,00,00,C0,00,C0,64,C0,
23133981,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
23134162,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
23134397,000002F1,false,Rx,0,8,36,10,7D,60,09,08,07,A0,
23134643,000003E9,false,Rx,0,8,FE,FF,00,00,00,00,00,00,
23134866,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
23142264,00000522,false,Rx,0,6,01,0F,00,04,7A,07,00,00,
23143270,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
23149344,00000521,false,Rx,0,6,00,0D,00,00,02,67,00,00,
23153268,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
23153447,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
23156721,0000039D,false,Rx,0,5,1B,52,01,28,00,00,00,00,
23162805,000003C3,false,Rx,0,8,81,20,08,92,20,00,00,00,
23163276,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
