Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
35039638,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
35040437,00000524,false,Rx,0,6,03,04,FF,FF,FF,F6,00,00,
35040629,0000039D,false,Rx,0,5,1A,51,01,28,00,00,00,00,
35048455,00000521,false,Rx,0,6,00,0B,00,00,02,67,00,00,
35049568,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
35049812,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
35050058,0000003F,false,Rx,0,8,00,00,00,40,00,40,64,6B,
35050281,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
35050463,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
35050703,000002F1,false,Rx,0,8,36,10,7D,60,09,08,07,A0,
35050947,0000035D,false,Rx,0,8,00,00,00,00,00,00,00,00,
35051202,000003E9,false,Rx,0,8,FE,FF,00,00,00,00,00,00,
35051427,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
35059575,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
35061411,00000522,false,Rx,0,6,01,04,00,04,7A,30,00,00,
35068407,00000521,false,Rx,0,6,00,0C,00,00,02,73,00,00,
35069582,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
35069763,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
35075049,00000100,false,Rx,0,8,01,00,00,00,3D,09,75,12,
35075300,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
35078185,000003C3,false,Rx,0,8,8A,08,C1,F1,0C,43,12,0C,
35079582,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
35080667,0000039D,false,Rx,0,5,1B,52,01,28,00,00,00,00,
35088402,00000521,false,Rx,0,6,00,0D,00,00,02,71,00,00,
35089587,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
35089769,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
35099413,00000523,false,Rx,0,6,02,05,00,04,7A,18,00,00,
35099643,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
35100433,00000524,false,Rx,0,6,03,05,FF,FF,FF,FC,00,00,
35108450,00000521,false,Rx,0,6,00,0E,00,00,02,7C,00,00,
35109593,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
35109776,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
35119598,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
35120679,0000039D,false,Rx,0,5,1C,53,01,28,00,00,00,00,
35121395,00000522,false,Rx,0,6,01,05,00,04,7A,1E,00,00,
35128318,00000521,false,Rx,0,6,00,0F,00,00,02,57,00,00,
35129597,00000112,false,Rx,0,8,FB,1F,76,0B,86,01,65,49,
35129780,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
35137820,1801D08F,true,Rx,0,8,00,8C,00,5F,03,00,00,47,
35139604,00000112,false,Rx,0,8,FB,1F,76,0B,86,01,65,49,
35148395,00000521,false,Rx,0,6,00,00,00,00,02,5D,00,00,
35149611,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
35149857,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
35150038,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
35150282,000002FA,false,Rx,0,8,FD,FF,05,FF,FF,FF,FF,FF,
35150510,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
35150744,000002F1,false,Rx,0,8,36,10,7D,60,09,08,07,A0,
35150999,0000003F,false,Rx,0,8,00,00,00,80,00,80,64,CE,
35151243,000003E9,false,Rx,0,8,FE,FF,00,00,00,00,00,00,
35151468,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
35151703,00000432,false,Rx,0,8,2C,E2,10,A3,4E,FF,02,FF,
35151947,00000510,false,Rx,0,8,40,10,20,00,00,00,00,00,
35152193,0000051A,false,Rx,0,8,00,00,00,00,50,00,00,1A,
35152437,00000540,false,Rx,0,8,00,00,00,00,FD,3C,FF,40,
35159398,00000523,false,Rx,0,6,02,06,00,04,7A,2B,00,00,
35159629,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
35160429,00000524,false,Rx,0,6,03,06,00,00,00,06,00,00,
35160665,0000039D,false,Rx,0,5,1D,54,01,28,00,00,00,00,
35168432,00000521,false,Rx,0,6,00,01,00,00,02,6A,00,00,
35169629,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
35169812,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
35175043,00000100,false,Rx,0,8,01,00,00,00,3D,09,75,12,
35175295,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
35179632,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
35181385,00000522,false,Rx,0,6,01,06,00,04,7A,30,00,00,
35188305,00000521,false,Rx,0,6,00,02,00,00,02,8F,00,00,
35188693,000003B4,false,Rx,0,8,00,FF,30,F0,B8,FF,00,00,
35189630,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
35189813,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
35199639,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
35200615,0000039D,false,Rx,0,5,1E,55,01,28,00,00,00,00,
35208303,00000521,false,Rx,0,6,00,03,00,00,02,70,00,00,
35208543,00000272,false,Rx,0,8,D0,FA,71,11,FF,FF,FF,FF,
35209640,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
35209822,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
35219384,00000523,false,Rx,0,6,02,07,00,04,7A,4C,00,00,
35219647,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
35220405,00000524,false,Rx,0,6,03,07,FF,FF,FF,F4,00,00,
35228421,00000521,false,Rx,0,6,00,04,00,00,02,64,00,00,
35229649,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
35229831,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
35237807,1801D08F,true,Rx,0,8,00,8C,00,5F,03,00,00,47,
35239654,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
35240619,0000039D,false,Rx,0,5,1F,56,01,28,00,00,00,00,
35241377,00000522,false,Rx,0,6,01,07,00,04,7A,05,00,00,
35248289,00000521,false,Rx,0,6,00,05,00,00,02,82,00,00,
35249653,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
35249908,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
35250152,0000003F,false,Rx,0,8,00,00,00,C0,00,C0,64,C0,
35250377,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
35250560,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
35250794,000002F1,false,Rx,0,8,36,10,7D,60,09,08,07,A0,
35251038,000003E9,false,Rx,0,8,FE,FF,00,00,00,00,00,00,
35251263,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
35259667,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
35268373,00000521,false,Rx,0,6,00,06,00,00,02,74,00,00,
35269665,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
35269846,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
35275036,00000100,false,Rx,0,8,01,00,00,00,3D,09,75,12,
35275287,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
35279372,00000523,false,Rx,0,6,02,08,00,04,7A,37,00,00,
35279677,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
35280383,00000524,false,Rx,0,6,03,08,FF,FF,FF,F6,00,00,
35280660,0000039D,false,Rx,0,5,20,57,01,28,00,00,00,00,
35288405,00000521,false,Rx,0,6,00,07,00,00,02,7F,00,00,
35289675,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
35289856,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
35299681,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
35301275,00000522,false,Rx,0,6,01,08,00,04,7A,2E,00,00,
35308354,00000521,false,Rx,0,6,00,08,00,00,02,6E,00,00,
35309687,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
35309869,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
35319683,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
35320711,0000039D,false,Rx,0,5,21,58,01,28,00,00,00,00,
35328355,00000521,false,Rx,0,6,00,09,00,00,02,66,00,00,
35329690,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
35329871,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
35337796,1801D08F,true,Rx,0,8,00,8C,00,5F,03,00,00,47,
35339359,00000523,false,Rx,0,6,02,09,00,04,7A,52,00,00,
35339689,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
35340372,00000524,false,Rx,0,6,03,09,FF,FF,FF,F4,00,00,
35348405,00000521,false,Rx,0,6,00,0A,00,00,02,5E,00,00,
35349696,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
35349941,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
35350122,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
35350378,000002FA,false,Rx,0,8,FD,FF,05,FF,FF,FF,FF,FF,
35350604,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
35350838,000002F1,false,Rx,0,8,36,10,7D,60,09,08,07,A0,
35351084,0000003F,false,Rx,0,8,00,00,00,00,00,00,64,65,
35351328,000003E9,false,Rx,0,8,FE,FF,00,00,00,00,00,00,
35351563,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
35351788,00000432,false,Rx,0,8,2C,E2,10,A3,4E,FF,02,FF,
35352043,00000510,false,Rx,0,8,40,10,20,00,00,00,00,00,
35352287,0000051A,false,Rx,0,8,00,00,00,00,50,00,00,1A,
35352534,00000540,false,Rx,0,8,00,00,00,00,FD,3C,FF,40,
35359709,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
35360622,0000039D,false,Rx,0,5,22,59,01,28,00,00,00,00,
35361348,00000522,false,Rx,0,6,01,09,00,04,7A,15,00,00,
35368261,00000521,false,Rx,0,6,00,0B,00,00,02,70,00,00,
35369720,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
35369901,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
35375029,00000100,false,Rx,0,8,01,00,00,00,3D,09,6E,12,
35375280,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
35379724,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
35380678,0000035D,false,Rx,0,8,01,00,00,00,00,00,00,00,
35388355,00000521,false,Rx,0,6,00,0C,00,00,02,65,00,00,
35388764,000003B4,false,Rx,0,8,00,FF,30,F0,B8,FF,00,00,
35389723,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
35389904,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
35399350,00000523,false,Rx,0,6,02,0A,00,04,7A,4A,00,00,
35399728,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
35400361,00000524,false,Rx,0,6,03,0A,00,00,00,00,00,00,
35400608,0000039D,false,Rx,0,5,23,5A,01,28,00,00,00,00,
35408384,00000521,false,Rx,0,6,00,0D,00,00,02,65,00,00,
35408793,00000272,false,Rx,0,8,8D,FB,71,11,FF,FF,FF,FF,
35409731,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
35409912,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
35419739,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
35421322,00000522,false,Rx,0,6,01,0A,00,04,7A,43,00,00,
35428326,00000521,false,Rx,0,6,00,0E,00,00,02,56,00,00,
35429733,00000112,false,Rx,0,8,FB,1F,76,0B,86,01,65,49,
35429915,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
35437799,1801D08F,true,Rx,0,8,00,8C,00,5F,03,00,00,47,
35439740,00000112,false,Rx,0,8,FB,1F,76,0B,86,01,65,49,
35440642,0000039D,false,Rx,0,5,24,5B,01,28,00,00,00,00,
35448337,00000521,false,Rx,0,6,00,0F,00,00,02,7F,00,00,
35449743,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
35449999,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
35450233,0000003F,false,Rx,0,8,00,00,00,40,00,40,64,6B,
35450467,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
35450650,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
35450885,000002F1,false,Rx,0,8,36,10,7D,60,09,08,07,A0,
35451129,000003E9,false,Rx,0,8,FE,FF,00,00,00,00,00,00,
35451352,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
35459336,00000523,false,Rx,0,6,02,0B,00,04,7A,5A,00,00,
35459755,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
35460356,00000524,false,Rx,0,6,03,0B,FF,FF,FF,FE,00,00,
35468373,00000521,false,Rx,0,6,00,00,00,00,02,5B,00,00,
35469758,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
35469940,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
35474993,00000100,false,Rx,0,8,01,00,00,00,3D,09,75,12,
35475244,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
35479762,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
35480633,0000039D,false,Rx,0,5,25,5C,01,28,00,00,00,00,
35481317,00000522,false,Rx,0,6,01,0B,00,04,7A,24,00,00,
35481742,00000351,false,Rx,0,8,20,0D,C8,00,DC,05,D3,0A,
35481975,00000355,false,Rx,0,8,27,00,64,00,86,01,00,00,
35482220,00000356,false,Rx,0,8,A6,72,FA,FF,E1,00,00,00,
35484111,0000035A,false,Rx,0,8,00,00,00,00,00,00,00,00,
35484335,0000035E,false,Rx,0,8,53,49,4D,50,20,42,4D,53,
35486089,00000370,false,Rx,0,8,53,49,4D,50,20,45,43,4F,
35488104,00000373,false,Rx,0,8,8F,0D,AA,0D,27,01,28,01,
35488317,00000521,false,Rx,0,6,00,01,00,00,02,80,00,00,
35489770,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
35489953,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
35490196,00000379,false,Rx,0,8,D2,00,00,00,01,00,00,00,
35492128,00000372,false,Rx,0,8,0E,00,00,00,00,00,00,00,
35499772,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
35508310,00000521,false,Rx,0,6,00,02,00,00,02,6B,00,00,
35509769,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
35509952,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
35519322,00000523,false,Rx,0,6,02,0C,00,04,7A,33,00,00,
35519772,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
35520342,00000524,false,Rx,0,6,03,0C,00,00,00,00,00,00,
35520683,0000039D,false,Rx,0,5,26,5D,01,28,00,00,00,00,
35528364,00000521,false,Rx,0,6,00,03,00,00,02,6B,00,00,
35529779,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
35529962,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
35537812,1801D08F,true,Rx,0,8,00,8C,00,5F,03,00,00,47,
35539786,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
35541307,00000522,false,Rx,0,6,01,0C,00,04,7A,51,00,00,
35548226,00000521,false,Rx,0,6,00,04,00,00,02,76,00,00,
35549779,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
35550035,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
35550216,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
35550460,000002FA,false,Rx,0,8,FD,FF,05,FF,FF,FF,FF,FF,
35550686,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
35550930,000002F1,false,Rx,0,8,36,10,7D,60,09,08,07,A0,
35551174,0000003F,false,Rx,0,8,00,00,00,80,00,80,64,CE,
35551420,000003E9,false,Rx,0,8,FE,FF,00,00,00,00,00,00,
35551645,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
35551878,00000432,false,Rx,0,8,2C,E2,10,A3,4E,FF,02,FF,
35552123,00000510,false,Rx,0,8,40,10,20,00,00,00,00,00,
35552369,0000051A,false,Rx,0,8,00,00,00,00,50,00,00,1A,
35552614,00000540,false,Rx,0,8,00,00,00,00,FD,3C,FF,40,
35559803,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
35560602,0000039D,false,Rx,0,5,27,5E,01,28,00,00,00,00,
35568311,00000521,false,Rx,0,6,00,05,00,00,02,6E,00,00,
35569811,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
35569993,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
35574994,00000100,false,Rx,0,8,01,00,00,00,40,09,75,12,
35575246,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
35579310,00000523,false,Rx,0,6,02,0D,00,04,7A,1E,00,00,
35579813,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
35580330,00000524,false,Rx,0,6,03,0D,00,00,00,0A,00,00,
35588349,00000521,false,Rx,0,6,00,06,00,00,02,54,00,00,
35588945,00000337,false,Rx,0,2,FF,FF,00,00,00,00,00,00,
35589221,000003B4,false,Rx,0,8,00,FF,30,F0,B8,FF,00,00,
35589813,00000112,false,Rx,0,8,FB,1F,76,0B,86,01,65,49,
35589995,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
35599813,00000112,false,Rx,0,8,FB,1F,76,0B,86,01,65,49,
35600600,0000039D,false,Rx,0,5,28,5F,01,28,00,00,00,00,
35601283,00000522,false,Rx,0,6,01,0D,00,04,7A,1C,00,00,
35608216,00000521,false,Rx,0,6,00,07,00,00,02,6F,00,00,
35609285,00000272,false,Rx,0,8,03,FC,71,11,FF,FF,FF,FF,
35609824,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
35610006,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
35619826,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
35628215,00000521,false,Rx,0,6,00,08,00,00,02,7A,00,00,
35629831,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
35630012,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
35637791,1801D08F,true,Rx,0,8,00,8C,00,5F,03,00,00,47,
35639302,00000523,false,Rx,0,6,02,0E,00,04,7A,2F,00,00,
35639831,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
35640314,00000524,false,Rx,0,6,03,0E,00,00,00,0E,00,00,
35640634,0000039D,false,Rx,0,5,19,50,01,28,00,00,00,00,
35648332,00000521,false,Rx,0,6,00,09,00,00,02,84,00,00,
35649832,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
35650087,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
35650332,0000003F,false,Rx,0,8,00,00,00,C0,00,C0,64,C0,
35650558,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
35650739,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
35650973,000002F1,false,Rx,0,8,36,10,7D,60,09,08,07,A0,
35651218,000003E9,false,Rx,0,8,FE,FF,00,00,00,00,00,00,
35651442,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
35659846,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
35661201,00000522,false,Rx,0,6,01,0E,00,04,7A,22,00,00,
35668288,00000521,false,Rx,0,6,00,0A,00,00,02,80,00,00,
35669852,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
35670034,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
35674993,00000100,false,Rx,0,8,01,00,00,00,3D,09,75,12,
35675245,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
35679848,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
35680655,0000039D,false,Rx,0,5,1A,51,01,28,00,00,00,00,
35688203,00000521,false,Rx,0,6,00,0B,00,00,02,73,00,00,
35689850,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
35690032,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
35699287,00000523,false,Rx,0,6,02,0F,00,04,7A,35,00,00,
35699853,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
35700297,00000524,false,Rx,0,6,03,0F,FF,FF,FF,FE,00,00,
35708316,00000521,false,Rx,0,6,00,0C,00,00,02,79,00,00,
35709858,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
35710040,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
35710723,0000035D,false,Rx,0,8,02,00,88,08,00,00,20,F0,
35719865,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
35720642,0000039D,false,Rx,0,5,1B,52,01,28,00,00,00,00,
35721274,00000522,false,Rx,0,6,01,0F,00,04,7A,49,00,00,
35728268,00000521,false,Rx,0,6,00,0D,00,00,02,73,00,00,
35729863,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
35730044,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
35737790,1801D08F,true,Rx,0,8,00,8C,00,5F,03,00,00,47,
35739868,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
35748258,00000521,false,Rx,0,6,00,0E,00,00,02,68,00,00,
35749873,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
35750055,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
35750300,000002FA,false,Rx,0,8,FD,FF,05,FF,FF,FF,FF,FF,
35750503,00000328,false,Rx,0,6,B6,00,00,00,87,1E,00,00,
35750758,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
35750897,000003E8,false,Rx,0,2,F1,FF,00,00,00,00,00,00,
35751142,000003E9,false,Rx,0,8,FE,FF,00,00,00,00,00,00,
35751365,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
35751600,000002F1,false,Rx,0,8,36,10,7D,60,09,08,07,A0,
35751846,0000003F,false,Rx,0,8,00,00,00,00,00,00,64,65,
35752090,000003F9,false,Rx,0,8,C0,F9,80,E0,43,3C,F3,FF,
35752314,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
35752540,00000432,false,Rx,0,8,2C,E2,10,A3,4E,FF,02,FF,
35752796,00000510,false,Rx,0,8,40,10,20,00,00,00,00,00,
35753041,0000051A,false,Rx,0,8,00,00,00,00,50,00,00,1A,
35753285,00000540,false,Rx,0,8,00,00,00,00,FD,3C,FF,40,
35759270,00000523,false,Rx,0,6,02,00,00,04,7A,3F,00,00,
35759900,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
35760281,00000524,false,Rx,0,6,03,00,FF,FF,FF,F4,00,00,
35760599,0000039D,false,Rx,0,5,1C,53,01,28,00,00,00,00,
35768301,00000521,false,Rx,0,6,00,0F,00,00,02,6C,00,00,
35769897,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
35770089,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
35774997,00000100,false,Rx,0,8,01,00,00,00,3D,09,75,12,
35775248,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
35779902,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
35781182,00000522,false,Rx,0,6,01,00,00,04,7A,45,00,00,
35788258,00000521,false,Rx,0,6,00,00,00,00,02,6A,00,00,
35789601,000003B4,false,Rx,0,8,00,FF,30,F0,B8,FF,00,00,
35789908,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
35790090,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
35799907,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
35800631,0000039D,false,Rx,0,5,1D,54,01,28,00,00,00,00,
35808252,00000521,false,Rx,0,6,00,01,00,00,02,71,00,00,
35809415,00000272,false,Rx,0,8,5E,FD,71,11,FF,FF,FF,FF,
35809913,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
35810095,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
35819247,00000523,false,Rx,0,6,02,01,00,04,7A,2F,00,00,
35819918,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
35820289,00000524,false,Rx,0,6,03,01,FF,FF,FF,F0,00,00,
35828307,00000521,false,Rx,0,6,00,02,00,00,02,6E,00,00,
35829922,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
35830104,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
35837789,1801D08F,true,Rx,0,8,00,8C,00,5F,03,00,00,47,
35839920,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
35840613,0000039D,false,Rx,0,5,1E,55,01,28,00,00,00,00,
35841245,00000522,false,Rx,0,6,01,01,00,04,7A,0D,00,00,
35848249,00000521,false,Rx,0,6,00,03,00,00,02,5A,00,00,
35849928,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
35850173,0000003C,false,Rx,0,8,FF,5F,00,00,00,00,FF,FF,
35850416,0000003F,false,Rx,0,8,00,00,00,40,00,40,64,6B,
35850651,0000012F,false,Rx,0,8,F5,28,86,1D,F1,35,30,80,
35850833,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
35851067,000002F1,false,Rx,0,8,36,10,7D,60,09,08,07,A0,
35851312,000003E9,false,Rx,0,8,FE,FF,00,00,00,00,00,00,
35851536,00000431,false,Rx,0,8,CA,FF,0B,02,69,26,F3,4B,
35859935,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
35868252,00000521,false,Rx,0,6,00,04,00,00,02,6D,00,00,
35869941,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
35870124,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
35874999,00000100,false,Rx,0,8,01,00,00,00,3D,09,75,12,
35875260,00000101,false,Rx,0,8,00,00,00,00,00,00,00,00,
35879249,00000523,false,Rx,0,6,02,02,00,04,7A,16,00,00,
35879941,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
35880260,00000524,false,Rx,0,6,03,02,00,00,00,20,00,00,
35880631,0000039D,false,Rx,0,5,1F,56,01,28,00,00,00,00,
35888280,00000521,false,Rx,0,6,00,05,00,00,02,65,00,00,
35889948,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
35890131,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
35899956,00000112,false,Rx,0,8,FA,1F,75,0B,86,01,65,49,
35901247,00000522,false,Rx,0,6,01,02,00,04,7A,20,00,00,
35908239,00000521,false,Rx,0,6,00,06,00,00,02,74,00,00,
35909959,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
35910142,000001A1,false,Rx,0,5,7C,CB,00,00,8A,00,00,00,
35910772,000005BD,false,Rx,0,8,AA,80,00,00,00,00,00,00,
35919955,00000112,false,Rx,0,8,FA,1F,76,0B,86,01,65,49,
